"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
0.0209827837752619,-0.108811363903708,0.382,0.459,1,"Th0","GAMT"
0.0210027565226279,-0.15717597428427,0.336,0.414,1,"Th0","PYCR1"
0.0210191812114012,0.13098651788077,0.679,0.585,1,"Th0","ADSS"
0.0210381767499409,-0.175247236134492,0.664,0.699,1,"Th0","EIF2S1"
0.0210490377500099,0.165000647859937,1,0.995,1,"Th0","HLA-E"
0.0210994059700464,0.111622920095994,0.427,0.321,1,"Th0","FAM208A"
0.0211238112978335,-0.190600515226471,0.527,0.601,1,"Th0","ING2"
0.0211664878453799,0.191579613054556,0.702,0.628,1,"Th0","ITGB2"
0.0213360376456812,-0.131033560556001,0.847,0.901,1,"Th0","SNX3"
0.0213845634931167,0.146946215463422,0.695,0.58,1,"Th0","NSD1"
0.0215530334011818,-0.169906621185939,0.58,0.621,1,"Th0","ISCA1"
0.0215561154029568,0.14589302165738,0.695,0.614,1,"Th0","LBH"
0.0215601576560634,0.134009016269326,0.405,0.306,1,"Th0","SECISBP2L"
0.021614407206015,0.100236708881321,0.328,0.247,1,"Th0","CDKN2AIP"
0.021617173210748,-0.212229463369288,0.473,0.551,1,"Th0","HSPH1"
0.0217803977737291,0.106633387230233,0.435,0.326,1,"Th0","SERPINE2"
0.0221167886717726,0.122362669310862,0.832,0.784,1,"Th0","CISD2"
0.0222075823319428,0.102570106685622,0.359,0.265,1,"Th0","LINC00649"
0.0222209590464441,-0.168865573127911,0.511,0.573,1,"Th0","MAGED2"
0.0222487763476162,0.109414571135987,0.534,0.423,1,"Th0","MIA3"
0.0222973144001158,-0.115133343501164,0.313,0.39,1,"Th0","SNAP47"
0.0223887597398917,-0.10108081129114,0.069,0.137,1,"Th0","CD83"
0.022392761731131,-0.134228781523916,0.878,0.896,1,"Th0","C12orf57"
0.0224117268054169,0.102427879133769,0.405,0.306,1,"Th0","STAMBPL1"
0.0224155174666156,-0.106688697712896,1,1,1,"Th0","RPS7"
0.0224575460802306,0.11571623761189,0.702,0.585,1,"Th0","FYN"
0.022474515931677,0.106894176679057,0.45,0.353,1,"Th0","FEN1"
0.022594977811721,0.105444288020205,0.252,0.17,1,"Th0","NIFK-AS1"
0.0226149243876074,-0.145571296170578,0.641,0.719,1,"Th0","MRPS18B"
0.0226457890584614,0.123748717552075,1,0.999,1,"Th0","ENO1"
0.0227016167911511,-0.139205879347622,0.427,0.495,1,"Th0","SCCPDH"
0.0228206445063675,0.126940269123226,0.863,0.774,1,"Th0","ARID4B"
0.022937594922734,-0.147444457154473,0.298,0.361,1,"Th0","SUSD6"
0.0230606344929253,0.151518867648032,0.87,0.791,1,"Th0","CCNL1"
0.0231838412543624,0.148998255312568,0.45,0.369,1,"Th0","TIA1"
0.0231994752478354,0.108068345859467,0.366,0.272,1,"Th0","FUT8"
0.0232894840015675,0.136761924319466,0.443,0.36,1,"Th0","ANKRD39"
0.0233907144833716,-0.112554735880992,0.366,0.473,1,"Th0","NGFRAP1"
0.0233995940023448,0.177266441507461,0.634,0.56,1,"Th0","CEP350"
0.023472945374225,0.120582879159234,0.458,0.36,1,"Th0","AURKB"
0.0234995273813292,0.113014051501119,0.649,0.567,1,"Th0","PTDSS1"
0.02382911879758,0.156020058451417,0.939,0.934,1,"Th0","ARL6IP4"
0.0238884081380777,-0.122154335729882,0.427,0.516,1,"Th0","BTG3"
0.0239433296924714,-0.130780452830755,0.901,0.908,1,"Th0","PCNP"
0.0240816533132735,-0.176586734039967,0.565,0.591,1,"Th0","PAIP1"
0.0241204930140389,0.113457676444595,0.389,0.315,1,"Th0","MTHFS"
0.0241739230987919,-0.131290354080487,0.389,0.482,1,"Th0","RIMKLA"
0.0242147849822108,0.13826232093828,0.74,0.625,1,"Th0","GNA15"
0.0242981343866187,-0.110934268976233,0.267,0.349,1,"Th0","FLYWCH2"
0.0243144821278515,-0.160624824216626,0.298,0.375,1,"Th0","TMEM9"
0.0243160000492097,0.119461930138922,0.542,0.442,1,"Th0","CDCA7"
0.0243330367330201,0.114836001441239,0.588,0.487,1,"Th0","MAD2L2"
0.024481104933474,0.10088961040839,0.679,0.581,1,"Th0","SDHA"
0.0245068042992341,-0.114007893535776,0.221,0.306,1,"Th0","UBE2D1"
0.0245451562841353,-0.122928452643204,0.328,0.422,1,"Th0","C15orf61"
0.0246856277564343,0.141388996836198,0.702,0.619,1,"Th0","TMEM160"
0.0247462416530549,0.117155230195521,0.687,0.606,1,"Th0","LARP7"
0.0247731423912065,0.115060879227102,0.817,0.753,1,"Th0","SRSF9"
0.0247914889163305,-0.157533484954112,0.511,0.613,1,"Th0","TNFAIP3"
0.0247929623059191,0.188258425148484,0.878,0.806,1,"Th0","ARID5B"
0.0250121188770231,-0.16925591740854,0.908,0.904,1,"Th0","SRI"
0.0250227932901158,-0.169485030805755,0.427,0.494,1,"Th0","CAMK1"
0.0250973152226342,-0.146799517382375,0.435,0.517,1,"Th0","TNFRSF25"
0.0251264917968764,0.10552089390555,0.389,0.291,1,"Th0","FGD5-AS1"
0.0252279355654783,0.12679804143145,0.481,0.394,1,"Th0","RRP7A"
0.0253705393862441,-0.126451633998264,0.305,0.388,1,"Th0","PITPNA-AS1"
0.0255477558250564,-0.138122157770796,0.679,0.712,1,"Th0","PPIL3"
0.0256042967083606,-0.161429974163607,0.855,0.879,1,"Th0","UBE2N"
0.0256795476575584,0.122804402726489,0.824,0.796,1,"Th0","ADAR"
0.0257117295229987,0.175294749351407,0.756,0.694,1,"Th0","RGL4"
0.0258614594746242,-0.116909322208199,0.573,0.638,1,"Th0","MGMT"
0.0261644112641424,0.107726109798027,0.374,0.287,1,"Th0","ORC6"
0.0262120351165174,-0.12179963289926,0.977,0.997,1,"Th0","SUMO2"
0.0262429662173473,-0.187812321211405,0.786,0.762,1,"Th0","RHOF"
0.0264610078570728,0.119738900290039,0.87,0.817,1,"Th0","SSU72"
0.0264689390192856,-0.123515746832543,0.313,0.391,1,"Th0","AGPAT2"
0.0264873993352067,-0.135274585057161,0.405,0.488,1,"Th0","ZDHHC4"
0.0266702825984779,0.114434931264536,0.412,0.31,1,"Th0","NDUFS1"
0.0267355866543999,-0.181599607190717,0.725,0.73,1,"Th0","UQCRC1"
0.0267536714863627,-0.151384840703547,0.511,0.573,1,"Th0","MALSU1"
0.026784984372813,-0.155088161771915,0.916,0.924,1,"Th0","RPA3"
0.0268860152829479,0.101665700471641,0.634,0.512,1,"Th0","AHSA1"
0.0268896702408932,0.126310218041355,0.725,0.687,1,"Th0","TRAM1"
0.0269306431111962,0.109191611388539,0.519,0.404,1,"Th0","GLRX5"
0.0269442150757737,0.105981299400404,0.206,0.139,1,"Th0","DNAJC13"
0.0269485947123609,-0.1535076896556,0.229,0.301,1,"Th0","DPCD"
0.0271854220313169,0.124487475876459,0.557,0.463,1,"Th0","ANKRD44"
0.0271930429880772,-0.106550264676877,0.771,0.806,1,"Th0","C19orf70"
0.0272055688944483,-0.113499442214714,0.275,0.353,1,"Th0","CTNNA1"
0.0272173636452058,0.108028651472875,0.435,0.337,1,"Th0","TDP1"
0.0273586900320336,-0.127568580015881,0.847,0.867,1,"Th0","CCT4"
0.0273992392024324,-0.120603364696178,0.939,0.939,1,"Th0","PRDX5"
0.0274806943052139,0.127104282650862,0.664,0.608,1,"Th0","C12orf75"
0.0274830463043102,0.112355393061649,0.534,0.42,1,"Th0","TDG"
0.0274927060984798,-0.265473954787335,0.672,0.709,1,"Th0","RNF145"
0.0277038749181857,0.166318158131963,0.855,0.788,1,"Th0","MPHOSPH8"
0.0277868301586413,0.132290248517521,0.557,0.471,1,"Th0","ERAP2"
0.0278254661783797,0.129430114319759,0.863,0.809,1,"Th0","MRPS15"
0.0278827257900528,0.120102601358125,0.435,0.345,1,"Th0","WDR76"
0.0279107176517491,-0.12507403813644,0.511,0.58,1,"Th0","ELOF1"
0.0279820611195441,0.117181085677692,0.565,0.472,1,"Th0","DIS3"
0.0281186274240569,0.140784404584486,0.649,0.565,1,"Th0","TNFRSF14"
0.0282782023698118,-0.140911171071493,0.55,0.618,1,"Th0","SREK1IP1"
0.028300843462768,0.10258767991562,0.267,0.186,1,"Th0","MBD5"
0.0283453418799164,-0.260961330784591,0.504,0.582,1,"Th0","SNHG12"
0.0283572512178651,-0.133858998798573,0.962,0.957,1,"Th0","UXT"
0.0289274038350609,0.127847966407176,0.679,0.595,1,"Th0","ERGIC2"
0.0290938488038093,0.124837890169115,0.481,0.398,1,"Th0","NUSAP1"
0.0291068093039467,-0.101719675212022,0.076,0.145,1,"Th0","PDCD1"
0.0291281658147641,0.137364942405787,0.664,0.562,1,"Th0","SMARCB1"
0.0291532320934427,0.110679774486931,0.534,0.441,1,"Th0","TRAPPC4"
0.0293462362824068,-0.119606504002107,0.427,0.511,1,"Th0","LAPTM4A"
0.0296888529213915,-0.175482122927672,1,0.999,1,"Th0","ACTG1"
0.0297374984132161,-0.103285451620579,0.817,0.892,1,"Th0","GSTP1"
0.0301102281565767,0.242121452279309,0.336,0.25,1,"Th0","DLGAP5"
0.0301288367581472,-0.392300684880111,0.878,0.921,1,"Th0","PRDX1"
0.0302351870951696,-0.117406314015686,0.947,0.96,1,"Th0","PARK7"
0.0302385441495852,0.176014198309097,0.885,0.817,1,"Th0","VAMP5"
0.0302418284650986,-0.183406265247349,0.885,0.921,1,"Th0","PAIP2"
0.0303503850873612,-0.113464066215035,0.962,0.97,1,"Th0","PSMA1"
0.0303518462705756,0.12803856930444,0.977,0.977,1,"Th0","COX8A"
0.0304607574536744,0.128571974811605,0.519,0.441,1,"Th0","TERF1"
0.0306056353540926,0.114298382599959,0.931,0.868,1,"Th0","ARL6IP5"
0.0309167911859352,0.11243340100553,0.847,0.819,1,"Th0","NSA2"
0.0309537121382205,-0.2622230702374,0.809,0.837,1,"Th0","NSMCE1"
0.0311218133359795,-0.108516574324603,0.443,0.525,1,"Th0","COMMD1"
0.0312667481756727,0.168212107073514,0.42,0.328,1,"Th0","MTRNR2L8"
0.0313165633887348,0.113809227956425,0.748,0.65,1,"Th0","DHX36"
0.0314451659377965,-0.130467520317654,0.977,0.961,1,"Th0","SAP18"
0.031542891754961,-0.182159334751763,0.511,0.579,1,"Th0","NUDT4"
0.0316296126238064,-0.132347985317612,0.786,0.807,1,"Th0","ARPC4"
0.0318177197693911,-0.104802607452884,0.924,0.93,1,"Th0","EIF3M"
0.031823586302259,0.136499020770852,0.534,0.45,1,"Th0","SLC9A3R1"
0.0318549135692921,0.120681260762289,0.328,0.255,1,"Th0","POP5"
0.0320794848388012,0.120528426258494,0.305,0.226,1,"Th0","CD300A"
0.0321709607876997,-0.182515917952806,0.878,0.939,1,"Th0","ARF6"
0.0322140289565772,-0.332427836108195,0.206,0.269,1,"Th0","RRS1"
0.0322171430208436,-0.132620643385145,0.809,0.811,1,"Th0","MYL6B"
0.032330075448011,-0.130483604079864,0.519,0.557,1,"Th0","MRPS2"
0.0323788572325001,-0.131667191672371,0.122,0.192,1,"Th0","TPK1"
0.0324250973337026,0.105934119953915,0.534,0.444,1,"Th0","UBAC2"
0.0324590102678753,0.137891041289294,0.985,0.968,1,"Th0","COX6C"
0.0325006146204426,0.106640587828998,0.794,0.708,1,"Th0","SLC16A3"
0.0325100339301234,0.101827022577387,0.695,0.621,1,"Th0","TIMM10"
0.0325340365882551,0.102062901559489,0.336,0.252,1,"Th0","PWWP2A"
0.0326283854740195,-0.119755457755173,0.511,0.579,1,"Th0","PIGP"
0.032794982805141,0.109094243972756,0.527,0.463,1,"Th0","SYPL1"
0.0329600180421831,0.115822883480702,0.771,0.655,1,"Th0","DNAJC19"
0.032988825056541,-0.114199631987567,0.29,0.364,1,"Th0","SUPT3H"
0.0330219330065839,0.108944479982567,0.168,0.107,1,"Th0","AC104820.2"
0.0331543728737166,0.143473459355588,0.55,0.461,1,"Th0","EXOC1"
0.0331905346500432,-0.122788974634715,0.542,0.624,1,"Th0","MAT2B"
0.0334198372900698,-0.140069456599944,0.977,0.988,1,"Th0","MYL12B"
0.0334536180017433,0.12857062483044,0.771,0.717,1,"Th0","SLTM"
0.0334685194835997,-0.137874869739816,0.336,0.411,1,"Th0","GBE1"
0.0334713595885498,-0.14632410001967,0.924,0.976,1,"Th0","FAM162A"
0.0334944667212824,0.141842760279197,0.595,0.512,1,"Th0","DHFR"
0.0338534975997364,0.11147286134753,0.275,0.2,1,"Th0","HNRNPU-AS1"
0.0338947400246972,-0.116136005912131,1,1,1,"Th0","RPL37"
0.034066138353821,-0.166440977118181,0.756,0.82,1,"Th0","TNIP1"
0.034113539333991,-0.104980360155888,0.985,0.99,1,"Th0","COX6B1"
0.0341300377237968,0.105915494993523,0.359,0.262,1,"Th0","MINA"
0.0341417994453463,-0.143249668529666,0.664,0.678,1,"Th0","RAB1A"
0.0341963523652249,-0.240322820728765,0.588,0.688,1,"Th0","TRBC1"
0.0342358045417379,-0.107949687926443,0.527,0.589,1,"Th0","IMP4"
0.0343367063038014,-0.14382628086382,0.71,0.746,1,"Th0","SUCLG1"
0.0343606554215294,-0.122190066864605,0.809,0.797,1,"Th0","TMEM256"
0.0344901547127853,0.103116563119688,0.496,0.404,1,"Th0","RBM10"
0.0346496854994537,0.122678313101667,0.481,0.368,1,"Th0","AP3B1"
0.0346652997821476,-0.124055795204629,0.985,0.977,1,"Th0","PPA1"
0.0346960721881153,-0.12771868951898,0.595,0.646,1,"Th0","PSMF1"
0.0351673988252387,-0.186341483181388,0.641,0.701,1,"Th0","WDR33"
0.0352892164823842,-0.204398390913097,0.229,0.31,1,"Th0","ATF3"
0.0354384245418124,0.149275271858875,0.794,0.711,1,"Th0","CLDND1"
0.0355032603635759,-0.129480864672966,0.382,0.465,1,"Th0","PDK1"
0.0355140728609231,0.102287269180791,0.267,0.189,1,"Th0","PRR4"
0.0357011755157384,-0.138149385545771,0.305,0.386,1,"Th0","SLC7A5"
0.0358964635590204,-0.104038588791679,0.321,0.415,1,"Th0","ACBD5"
0.0359937338413932,0.108149634018531,0.565,0.464,1,"Th0","LYAR"
0.0364204433734278,0.133920225520603,0.725,0.648,1,"Th0","TUBA4A"
0.0368805426304397,-0.319468577893551,0.634,0.678,1,"Th0","NINJ1"
0.0368821369496189,-0.152850729106814,0.321,0.395,1,"Th0","C17orf58"
0.0369810006898462,-0.156298525937467,0.489,0.55,1,"Th0","CCNB1IP1"
0.0370397996820102,-0.168033359430137,0.641,0.7,1,"Th0","VIMP"
0.0371443183844229,-0.121538546527268,0.504,0.565,1,"Th0","SNX2"
0.037368613379936,-0.238245275734061,0.756,0.726,1,"Th0","AIF1"
0.0374627265493365,-0.142965680051746,0.702,0.701,1,"Th0","TCEAL8"
0.0374733616181712,0.104037449394826,0.359,0.28,1,"Th0","NFE2L3"
0.0374733625087419,-0.105479753300164,0.214,0.301,1,"Th0","DNAAF2"
0.0374901676799934,-0.10135519067883,0.107,0.173,1,"Th0","CCDC152"
0.0375451988837739,-0.115396028894179,0.534,0.591,1,"Th0","PPP2CA"
0.0376891583130643,-0.179141047123797,0.504,0.55,1,"Th0","ATP6V1D"
0.0378762885311019,-0.141639394584791,0.176,0.257,1,"Th0","TNFSF14"
0.0379037679346523,-0.170847822738707,0.626,0.642,1,"Th0","ABI1"
0.0382158414259441,-0.101475654566391,0.466,0.552,1,"Th0","CCDC58"
0.0383057521476724,0.125285965058984,0.45,0.36,1,"Th0","CEP55"
0.0384339312261774,-0.207014141394475,0.519,0.585,1,"Th0","MYC"
0.0387587975663428,0.10875881853809,0.779,0.658,1,"Th0","CPNE1"
0.0388309076283917,-0.12343623817333,0.542,0.59,1,"Th0","NUP37"
0.0390320239798287,0.100453728632747,0.412,0.327,1,"Th0","AP1M1"
0.0391085931680139,0.1526962288667,0.366,0.3,1,"Th0","IFT57"
0.0391837279601563,0.102687423718237,0.809,0.695,1,"Th0","EIF5A"
0.0391920156570426,0.10423349617413,0.473,0.386,1,"Th0","CWC22"
0.0396223029854373,0.106909641306279,0.443,0.356,1,"Th0","POLD3"
0.0396729897216236,-0.119853330870672,0.481,0.562,1,"Th0","ECI2"
0.0399247804207887,0.162226230393931,0.878,0.898,1,"Th0","DEK"
0.0400411125244811,0.124297268485159,0.71,0.605,1,"Th0","PRPF4B"
0.0401053712811771,0.105553221875019,0.634,0.555,1,"Th0","SMARCC1"
0.0401624859055402,0.111043730071731,0.527,0.437,1,"Th0","POLR3K"
0.0404974978243885,0.129600202517966,0.824,0.746,1,"Th0","CARHSP1"
0.0406141535274457,0.104752037695393,0.565,0.479,1,"Th0","ABHD17A"
0.0406612787270756,0.104359670563099,0.282,0.203,1,"Th0","RP11-347P5.1"
0.0408328927471951,-0.142530327652174,0.947,0.946,1,"Th0","LAPTM5"
0.0408667554139204,-0.118868404751951,0.641,0.711,1,"Th0","GNAI3"
0.0408695562293122,-0.148504276424809,0.443,0.49,1,"Th0","METTL13"
0.0408739914877437,-0.103859792630522,0.275,0.356,1,"Th0","ZMAT5"
0.0410276865726189,0.103542586651786,0.87,0.829,1,"Th0","SRSF4"
0.0410496499429519,0.162662825353285,0.817,0.797,1,"Th0","SUPT4H1"
0.0411850923585592,0.122669921092697,0.29,0.214,1,"Th0","PIK3C2A"
0.0413269447449862,-0.13681622411228,0.916,0.931,1,"Th0","LSM5"
0.0413547222902396,-0.109122255341814,0.832,0.867,1,"Th0","CWC15"
0.0413654040232813,-0.12548060382076,0.908,0.895,1,"Th0","RNF181"
0.0416155320135061,0.128648071861322,0.695,0.646,1,"Th0","GNB1"
0.0416388793388375,-0.101859931293643,1,0.998,1,"Th0","SRP14"
0.0418535391022365,0.122192782920628,0.435,0.352,1,"Th0","ACTN1"
