"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
0.00163171245085107,-0.264168827838878,0.469,0.585,1,"Th2","INSIG2"
0.00163890892563897,-0.104780178040078,0.069,0.166,1,"Th2","TIAM2"
0.00165957000461283,0.166764182186379,0.834,0.758,1,"Th2","BCLAF1"
0.00166592776444168,-0.24909483519505,0.586,0.668,1,"Th2","MID1IP1"
0.00167147965774686,-0.15486966745743,0.448,0.553,1,"Th2","GALK1"
0.00168375980630089,-0.387878426536128,0.862,0.894,1,"Th2","LSP1"
0.00168559989541159,-0.208906830878749,0.6,0.667,1,"Th2","RNF126"
0.00168635373805574,0.125494553550515,0.476,0.342,1,"Th2","POLR1E"
0.00169182789251109,0.187950274487967,0.717,0.616,1,"Th2","WNK1"
0.00169224141329688,-0.201421736184957,0.4,0.494,1,"Th2","SYPL1"
0.00170038720347625,-0.201018272394881,0.8,0.804,1,"Th2","TRABD"
0.00171242325173069,-0.193530802236689,1,1,1,"Th2","ENO1"
0.00171610107226702,-0.211367590771024,0.324,0.436,1,"Th2","GCH1"
0.00171743340405602,-0.1918273142145,0.497,0.592,1,"Th2","CCDC124"
0.00175680462480998,-0.147417837987806,0.138,0.243,1,"Th2","RASGRP4"
0.00176106047191952,-0.184966001223245,0.552,0.643,1,"Th2","AP1S1"
0.00176695342958888,0.150083501757172,0.441,0.316,1,"Th2","MICU1"
0.00176779895572925,0.179761055130788,0.628,0.504,1,"Th2","GATA3"
0.00177798752478745,-0.155536716448795,0.648,0.712,1,"Th2","PPP2R1A"
0.00179250119900173,-0.255565963872551,0.469,0.591,1,"Th2","SLA"
0.00180353143157254,-0.176839240979604,0.372,0.48,1,"Th2","GIMAP2"
0.00181675958830717,-0.3606824844695,0.455,0.554,1,"Th2","CYFIP2"
0.00182238210332791,0.141732094931473,0.497,0.365,1,"Th2","SECISBP2"
0.0018365310815044,0.23350663864878,0.752,0.629,1,"Th2","UBALD2"
0.00184854576301124,-0.182176027794505,0.766,0.793,1,"Th2","CDC123"
0.0018506215604873,-0.196774068556832,0.917,0.935,1,"Th2","UBE2N"
0.00186710590397765,0.122942981267058,0.207,0.118,1,"Th2","DYRK2"
0.00186942101328306,0.138474673888416,0.559,0.426,1,"Th2","NBN"
0.00193167083177188,0.123438714301589,0.448,0.326,1,"Th2","YTHDC2"
0.00194051557120431,0.18089470507971,0.966,0.938,1,"Th2","GTF3A"
0.00195336651070366,-0.226360391493232,0.717,0.757,1,"Th2","BBX"
0.00196341865923646,0.120151716624826,0.462,0.316,1,"Th2","C12orf76"
0.00196478940247028,0.144966488103285,0.676,0.565,1,"Th2","CEP350"
0.00196928027207839,-0.152865318240689,0.152,0.254,1,"Th2","GPR132"
0.00198427591659975,-0.115401081026916,0.131,0.241,1,"Th2","MFSD12"
0.00198632323378949,-0.16186228808839,0.131,0.24,1,"Th2","NDRG1"
0.00198659033529815,-0.208701326745732,0.869,0.901,1,"Th2","NUDT21"
0.00199065960458613,-0.27640622593873,0.586,0.705,1,"Th2","HLA-DPB1"
0.00199990504601514,-0.85080725636301,0.172,0.288,1,"Th2","CCL4"
0.0020007156279297,0.108719849157658,0.455,0.312,1,"Th2","PPIP5K2"
0.00202410548132707,0.176846483070987,0.152,0.077,1,"Th2","S100P"
0.00202933638865209,-0.223492055664518,0.91,0.904,1,"Th2","LIMD2"
0.00202962801066864,-0.2179376181928,0.724,0.768,1,"Th2","FERMT3"
0.00206171439543176,0.272591080019722,0.559,0.428,1,"Th2","GBP5"
0.00206843579411305,0.190119921070697,0.559,0.407,1,"Th2","MIR4435-2HG"
0.00208181940882663,0.14832658321631,0.469,0.338,1,"Th2","GLG1"
0.00209160232016545,0.217101255320089,0.883,0.763,1,"Th2","XBP1"
0.00209745528577509,-0.149624908467952,0.655,0.718,1,"Th2","PFDN1"
0.00209850156583228,0.121220514098487,0.821,0.717,1,"Th2","TAOK3"
0.00210171839368412,-0.133505751126978,0.745,0.804,1,"Th2","MTCH1"
0.00212261918603307,-0.23866368542195,0.559,0.635,1,"Th2","SERPINB6"
0.00214049979011395,-0.141757914790023,0.166,0.282,1,"Th2","KLHDC7B"
0.00214376007081527,0.144544478626851,0.6,0.455,1,"Th2","TTC37"
0.00216203201720688,-0.130444381822518,0.248,0.357,1,"Th2","ZFAND2A"
0.00219598582490182,0.145973902924767,0.676,0.558,1,"Th2","ARCN1"
0.00220047052493998,0.133391029116468,0.572,0.426,1,"Th2","CENPN"
0.00221776108729139,-0.202742510561486,0.683,0.759,1,"Th2","OAS2"
0.00222174068140819,-0.169508640080793,0.924,0.916,1,"Th2","PDCD5"
0.00222555191557485,0.239596666691607,0.972,0.967,1,"Th2","HMGN2"
0.0022275196358459,-0.18811779852323,0.676,0.753,1,"Th2","DHPS"
0.00224094140581883,0.239493242630341,0.821,0.737,1,"Th2","HNRNPAB"
0.00224857858750549,0.107465987513694,0.379,0.258,1,"Th2","ATP5S"
0.00225637516694668,0.271607637695509,0.145,0.07,1,"Th2","GNRH2"
0.00226661463705287,0.159298447639485,0.655,0.525,1,"Th2","MAP2K2"
0.00228096540795779,0.100139814345499,0.228,0.133,1,"Th2","CTD-3184A7.4"
0.00231581438984105,0.121935805229309,0.49,0.358,1,"Th2","MSH3"
0.00232168194810769,-0.188176362557395,0.821,0.841,1,"Th2","GPI"
0.00232329292746418,0.133345537324046,0.814,0.744,1,"Th2","SNX5"
0.00232368160191576,-0.197148875370682,0.897,0.896,1,"Th2","ARHGDIA"
0.00232520951812641,0.124891669876985,0.552,0.421,1,"Th2","CNOT6L"
0.00232672526403443,0.167568873268766,0.821,0.702,1,"Th2","ANAPC5"
0.00233318624297649,0.129091818783138,0.745,0.598,1,"Th2","PHF20L1"
0.0023446979567525,0.111446068493336,0.159,0.082,1,"Th2","NIPA1"
0.00234826164633385,-0.179068492393285,0.683,0.718,1,"Th2","AUP1"
0.00237656449885614,0.106042494002437,0.4,0.274,1,"Th2","SMG6"
0.00238952559325602,-0.123958366473801,0.041,0.127,1,"Th2","GPR84"
0.00243531554242944,-0.162226333386933,0.593,0.715,1,"Th2","CLTB"
0.00244221535508674,-0.116806268528482,0.228,0.359,1,"Th2","DEDD2"
0.00244883981425123,0.11417577424109,0.724,0.57,1,"Th2","SRPRA"
0.00250267569321512,-0.227516521621554,0.986,0.984,1,"Th2","COX5A"
0.00251198614445608,-0.226299366752739,0.566,0.653,1,"Th2","LGALS8"
0.00252839838833198,-0.187141833087527,0.276,0.388,1,"Th2","CD151"
0.00254227230558234,-0.209356064849994,0.524,0.613,1,"Th2","SLC43A3"
0.00255229263164552,0.209687675067409,0.586,0.456,1,"Th2","CKAP2"
0.00256069602157359,0.167108499129286,0.662,0.538,1,"Th2","DOCK2"
0.00256720949540922,0.184168157130598,0.676,0.594,1,"Th2","EIF2AK4"
0.00257014421546323,-0.165434200908719,0.469,0.581,1,"Th2","SDF2"
0.0025741786915258,-0.175466698564342,0.303,0.416,1,"Th2","TCIRG1"
0.00257890531251885,-0.126491746670721,0.145,0.258,1,"Th2","RARA"
0.00258211115246862,0.118930565625906,0.669,0.522,1,"Th2","ATF7IP"
0.00258408330169291,-0.203649698275338,0.476,0.567,1,"Th2","LPXN"
0.00258596998428227,0.136162250746964,0.517,0.385,1,"Th2","NCAPG2"
0.00261840203034929,0.189827688489717,0.917,0.892,1,"Th2","PSIP1"
0.00263711435139066,-0.129291136498808,0.103,0.198,1,"Th2","ZNF264"
0.00263735331845523,0.237909338666757,0.593,0.49,1,"Th2","TFRC"
0.00269900468064038,0.114195404324208,0.4,0.281,1,"Th2","SIPA1L1"
0.00270910326912612,-0.18928702346456,0.71,0.745,1,"Th2","KRTCAP2"
0.0027238663202026,-0.203389113085967,0.179,0.291,1,"Th2","ETV7"
0.00273932228017721,0.19898664444997,0.759,0.704,1,"Th2","SMC1A"
0.00274929052803188,0.137280873234312,0.497,0.357,1,"Th2","LSG1"
0.00276478259468287,-0.17953290809203,0.759,0.785,1,"Th2","SUGT1"
0.00276668708054087,-0.111516969933871,1,0.998,1,"Th2","SRP14"
0.00277780639955374,0.13505403650894,0.655,0.551,1,"Th2","KLF13"
0.00278435223827204,0.166828803663532,0.648,0.52,1,"Th2","ADI1"
0.00278514658412232,0.123653358486634,0.51,0.388,1,"Th2","STAG1"
0.00279852522464639,-0.431556898306699,0.972,0.96,1,"Th2","TUBB"
0.00283031218452011,-0.198358998686127,0.483,0.582,1,"Th2","GRAMD1A"
0.00283308542987023,0.109794448949835,0.345,0.229,1,"Th2","TMEM71"
0.00284533105719129,-0.169141596537701,0.503,0.636,1,"Th2","SEPW1"
0.00286987322328293,0.15665210345183,0.993,0.996,1,"Th2","MT-ND2"
0.00290146609616001,-0.173633948136709,0.428,0.558,1,"Th2","PHYKPL"
0.00291938578969615,-0.136315247646794,0.331,0.441,1,"Th2","DNTTIP1"
0.00292277381924317,0.108896387445476,1,0.999,1,"Th2","HINT1"
0.00293340653702787,0.161720797996515,0.703,0.618,1,"Th2","NSD1"
0.00293694490189141,-0.113596146172364,0.069,0.164,1,"Th2","NELL2"
0.00297062283266548,-0.15397133602789,0.393,0.492,1,"Th2","SAMM50"
0.00298823366481551,-0.124200575456371,0.179,0.298,1,"Th2","FHL3"
0.00299048028154414,-0.188563521109625,0.317,0.42,1,"Th2","TMEM43"
0.00302566219138805,0.133895232902969,0.676,0.584,1,"Th2","DBF4"
0.00302619425495564,-0.168347513652506,0.352,0.455,1,"Th2","NAGK"
0.00304896982264619,0.165712882069147,0.834,0.712,1,"Th2","C9orf78"
0.00306196476339325,0.159786518284928,0.821,0.722,1,"Th2","MRPS5"
0.00310126765586938,0.118122073190514,0.469,0.345,1,"Th2","STK26"
0.00310469427446492,0.103015402183957,0.393,0.276,1,"Th2","AGPAT5"
0.00311624941577849,-0.241831301632803,0.972,0.972,1,"Th2","DYNLL1"
0.00313225633023337,0.120351535764149,0.379,0.261,1,"Th2","SPDL1"
0.00313258148790228,0.101340204084867,0.31,0.196,1,"Th2","HIPK2"
0.0031536967144463,0.160201535778464,0.752,0.64,1,"Th2","FAM136A"
0.00316703936911148,-0.172521842732804,0.966,0.979,1,"Th2","NDUFB4"
0.00316776797959612,-0.210730387639534,0.552,0.634,1,"Th2","TRIM69"
0.00316894678622285,-0.26048694228864,0.248,0.366,1,"Th2","IL1R2"
0.0031918589337546,-0.151324840155088,0.214,0.32,1,"Th2","TMEM9"
0.00319770141251736,-0.155184784972846,0.648,0.715,1,"Th2","PSMD6"
0.00321271616146657,-0.160746712671781,0.4,0.502,1,"Th2","STX12"
0.0032354206176529,-0.172135199596009,0.476,0.568,1,"Th2","MRPS30"
0.00324362223136816,-0.20366548838509,0.931,0.936,1,"Th2","PAIP2"
0.00325788988803195,-0.12088864535629,0.076,0.167,1,"Th2","SCARB2"
0.00329321690417563,-0.203604533118327,0.952,0.968,1,"Th2","TRMT112"
0.00330487901429572,-0.112808224629663,0.186,0.316,1,"Th2","TMEM140"
0.00333209220280872,-0.102922844283031,0.303,0.428,1,"Th2","NFYC"
0.00333693676871971,-0.285228981839189,0.345,0.454,1,"Th2","LGALS3BP"
0.0033471659672202,-0.16358100515134,0.31,0.428,1,"Th2","ECE1"
0.00335067282175932,-0.126599620988518,0.076,0.165,1,"Th2","KCNK1"
0.00336380834693609,-0.123444265312316,0.097,0.193,1,"Th2","PPP2R5B"
0.00337066614859803,0.140588680894328,0.793,0.621,1,"Th2","ITGAE"
0.00337733284325171,-0.165361978444439,0.248,0.356,1,"Th2","ZNRF1"
0.00341517184715875,-0.208753154163985,0.559,0.655,1,"Th2","PPP1R15A"
0.00342935020031308,-0.119419679217667,0.028,0.105,1,"Th2","RP11-81H14.2"
0.0034309698520822,-0.16886630919797,0.338,0.442,1,"Th2","CTNNA1"
0.00344356441122248,-0.20014610099789,0.848,0.865,1,"Th2","NUDC"
0.00346677651320627,0.155027091762098,0.71,0.544,1,"Th2","MDM4"
0.00348494941332889,-0.246981749039086,0.593,0.67,1,"Th2","CARD19"
0.00349207238108013,-0.222484798689281,0.697,0.705,1,"Th2","RAB27A"
0.00352710207012037,0.129696399425298,0.841,0.764,1,"Th2","MYH9"
0.00354331905800914,0.121700867252744,0.648,0.533,1,"Th2","C22orf39"
0.00354822966426021,0.153187594679618,0.483,0.364,1,"Th2","ANKRD13A"
0.0035517784292783,-0.181276946566371,0.614,0.668,1,"Th2","SLC39A1"
0.00358387100350358,-0.170104352018055,0.966,0.978,1,"Th2","PSMA7"
0.00358584564268032,0.116881922327017,0.469,0.352,1,"Th2","CDC16"
0.00359466038017392,0.163753715031987,0.441,0.324,1,"Th2","CASC5"
0.00360098420663472,-0.186225935582506,0.841,0.848,1,"Th2","HTATIP2"
0.00361823019591148,0.217393737846813,0.821,0.718,1,"Th2","G3BP2"
0.00364361254993939,-0.224219778977341,0.634,0.678,1,"Th2","SCAMP2"
0.00366112275663287,0.166011223441251,0.462,0.344,1,"Th2","ENDOD1"
0.00367060440167367,0.132433760691825,0.448,0.319,1,"Th2","CASC4"
0.00371451923112932,0.117094906148256,0.779,0.692,1,"Th2","RCSD1"
0.0037339202875258,-0.211532867264863,0.586,0.654,1,"Th2","PAIP1"
0.00379530956026866,-0.540978051811808,0.503,0.566,1,"Th2","TIGIT"
0.0038003466948603,0.159108919533229,0.917,0.851,1,"Th2","PDAP1"
0.00382483764060752,-0.116755426896642,0.145,0.254,1,"Th2","PLEC"
0.00383626558000639,-0.181910553074019,0.428,0.51,1,"Th2","PPP1R11"
0.00386032684468022,-0.160196350787058,0.455,0.556,1,"Th2","RAB11B"
0.00388721562239379,-0.207143145141898,0.834,0.858,1,"Th2","CCT7"
0.00393627201141492,-0.116441135218999,0.09,0.187,1,"Th2","PDCD1"
0.00394333857608046,-0.189675248205693,0.434,0.539,1,"Th2","MSRB1"
0.00394586452940618,0.108079847288196,0.517,0.385,1,"Th2","TPP2"
0.00396108771139023,-0.138933896383924,0.883,0.908,1,"Th2","PSMD4"
0.00405073043894439,0.134879008772262,0.924,0.87,1,"Th2","CD48"
0.00405856626822909,0.15553108844105,0.386,0.282,1,"Th2","FANCD2"
0.00406480432722919,-0.169433719764581,0.91,0.929,1,"Th2","TCEB1"
0.00406657539485022,0.159868849824218,0.89,0.822,1,"Th2","DDX46"
0.00409288801377167,0.13236310069874,0.772,0.678,1,"Th2","WAPL"
0.00411131516790057,-0.192632434937039,0.738,0.771,1,"Th2","DPM1"
0.00412037518423385,-0.153568316030197,0.303,0.409,1,"Th2","CHRNB1"
0.00412671917146325,0.143644179038928,1,0.989,1,"Th2","HMGB1"
0.00412794548414301,0.155541868384055,0.903,0.881,1,"Th2","RPL17"
0.00419642518044337,-0.181796324123004,0.745,0.775,1,"Th2","VASP"
0.00419977006257326,-0.167215964662582,0.772,0.814,1,"Th2","SCAND1"
0.00421326187546567,-0.17281377292392,0.49,0.575,1,"Th2","HSF1"
0.00421954411423106,-0.199556951436877,0.421,0.522,1,"Th2","YPEL5"
0.00424250122967676,0.132686409958259,0.572,0.447,1,"Th2","GPATCH2L"
0.00424793500088512,-0.136515084485547,0.255,0.368,1,"Th2","FAM110A"
0.00424896043943347,0.137065533434735,0.345,0.235,1,"Th2","P2RX5"
0.00424966549739775,-0.173696427378635,0.924,0.94,1,"Th2","SPCS2"
0.00426155841628103,-0.149216024318119,0.179,0.283,1,"Th2","TRIP10"
0.00430976193145933,-0.197123579958707,0.345,0.46,1,"Th2","PIK3IP1"
0.00432561439976909,0.205603610594613,0.917,0.82,1,"Th2","EVL"
0.00432762395596952,-0.185378849603688,0.255,0.364,1,"Th2","SPEF2"
0.00432814769900343,0.15911437092845,0.634,0.533,1,"Th2","SMCO4"
0.00440598156147755,-0.186640979066154,0.552,0.661,1,"Th2","C5orf56"
0.00440680969860116,0.137206556462172,0.414,0.302,1,"Th2","EPM2AIP1"
0.00442957959281547,-0.194255208073124,0.724,0.761,1,"Th2","GNG2"
0.00444675012829852,0.163796951020553,0.772,0.629,1,"Th2","CTSC"
0.00445000017536067,0.1202263950511,0.303,0.201,1,"Th2","TIAM1"
0.00455135370559521,-0.149620400586082,0.034,0.113,1,"Th2","RCAN2"
0.00459192051426811,-0.134762451520038,0.959,0.96,1,"Th2","PSMA1"
0.00460067554017004,0.139155599014666,0.51,0.398,1,"Th2","RBM33"
0.00460445035310663,-0.208905197074348,0.49,0.586,1,"Th2","RBMS1"
0.00461812874897839,-0.184702257009498,0.207,0.311,1,"Th2","F5"
0.00462182730103755,-0.123561987129913,0.145,0.239,1,"Th2","PNMA1"
0.0046326734788343,0.104049596021887,0.49,0.352,1,"Th2","ZNF451"
0.00464326819852931,-0.141758258771833,0.324,0.435,1,"Th2","DDX56"
0.00465052964967242,-0.166320362813958,0.49,0.553,1,"Th2","TMEM205"
0.00467471371681561,0.133756851964523,0.924,0.897,1,"Th2","LAMTOR4"
0.0046756134747399,0.104390086854761,0.455,0.343,1,"Th2","MRPS27"
0.00472436254122543,-0.170673275089492,0.938,0.953,1,"Th2","SRI"
0.00477709982702883,-0.180915786663801,0.614,0.694,1,"Th2","MLF2"
0.00478931755036565,-0.168616501445935,0.269,0.38,1,"Th2","THUMPD2"
0.00483706868263202,-0.186196884704492,0.821,0.848,1,"Th2","RPA2"
0.00485903420003979,-0.231322344502046,0.993,0.978,1,"Th2","SEPT7"
0.00488424760940908,0.121106258827479,0.372,0.256,1,"Th2","BAG4"
0.00488813197222483,-0.160862901251091,0.855,0.843,1,"Th2","PSMD7"
0.00489080387466877,-0.153127674526845,0.386,0.491,1,"Th2","SS18"
0.00491332559847434,0.127107224386991,0.938,0.929,1,"Th2","FNBP1"
0.0049144591783347,-0.179226284132446,0.593,0.71,1,"Th2","CISD3"
0.00491590748776295,-0.153672887898015,0.324,0.44,1,"Th2","ATP2C1"
0.00492892049777398,0.115719487810635,0.559,0.423,1,"Th2","FGD5-AS1"
0.00494265968798721,-0.157084713243028,0.71,0.757,1,"Th2","NDUFA8"
0.00497343961593514,0.108936271849086,0.655,0.502,1,"Th2","EXOC5"
0.00500587449691187,0.152404375923946,0.69,0.589,1,"Th2","CFAP97"
0.00506056966187055,0.131411552752044,0.524,0.407,1,"Th2","LYRM1"
0.00507360293691238,-0.134871381619894,0.276,0.385,1,"Th2","STX11"
0.00507384014650156,0.170304554392858,0.717,0.593,1,"Th2","SEC63"
0.00508365236525212,-0.26677470561588,0.717,0.752,1,"Th2","LPIN2"
0.0050888233435858,0.174173019930975,0.89,0.806,1,"Th2","H2AFY"
0.00512574105109408,-0.176545568173637,0.372,0.469,1,"Th2","ATP6V0D1"
0.00512800538287125,0.202906243449084,0.703,0.615,1,"Th2","NPM3"
0.00513318099575038,-0.21689365589251,0.386,0.512,1,"Th2","MIAT"
0.00514142652715434,0.135794302478297,0.697,0.566,1,"Th2","CDCA7"
0.00514293739616287,-0.160418788495233,0.648,0.718,1,"Th2","TMUB1"
0.00515267506210447,-0.119101241737033,0.938,0.946,1,"Th2","ACAP1"
0.00517429025663718,0.104700485168751,0.379,0.269,1,"Th2","CEP44"
0.00518229728095307,-0.110706699625749,0.117,0.214,1,"Th2","LPAR2"
0.00522746856794569,-0.230785766984345,0.903,0.897,1,"Th2","BZW1"
0.00527038050917901,0.168021590780076,0.869,0.82,1,"Th2","FAM107B"
0.00528470517867324,-0.134135171161441,0.648,0.733,1,"Th2","STUB1"
0.00529803286209208,-0.148157736296631,0.89,0.891,1,"Th2","CHMP4A"
0.00530437749461556,-0.143201902018445,0.193,0.309,1,"Th2","FOSL2"
0.00534602515974443,-0.193400023791111,0.579,0.609,1,"Th2","CCZ1"
0.00534611293712276,-0.169146100574491,0.331,0.422,1,"Th2","FAM173A"
0.00539682131045325,-0.149020104715294,0.503,0.627,1,"Th2","SCOC"
0.00540110497508512,-0.167530077643212,0.766,0.815,1,"Th2","HINT2"
0.00546051493635023,-0.137830324784164,0.766,0.822,1,"Th2","CLPP"
0.0054989811966537,-0.187170029345416,0.807,0.834,1,"Th2","FKBP3"
0.00550982116955819,-0.131146726663638,0.09,0.179,1,"Th2","PCSK1N"
0.00551433391776033,-0.114107976782603,0.166,0.265,1,"Th2","PEX19"
0.00552974736684121,0.124931245109885,0.641,0.509,1,"Th2","PUS7L"
0.00553353030950468,-0.136605772939316,0.234,0.339,1,"Th2","MYD88"
0.00554050847391953,-0.149090264800609,0.283,0.387,1,"Th2","UNC119"
0.00554278850093383,0.108991872011266,0.393,0.288,1,"Th2","RFK"
0.00558005349890931,-0.315854307369298,0.972,0.967,1,"Th2","CD74"
0.005580887089971,-0.211359461873549,0.834,0.873,1,"Th2","ARID5B"
0.00563506009160614,-0.167387416698685,0.586,0.67,1,"Th2","LAPTM4A"
0.0056527646152507,-0.213437874268016,0.731,0.815,1,"Th2","PPM1K"
0.00566040659697405,0.106045611947585,0.586,0.448,1,"Th2","CPSF3"
0.00568392951110923,0.111243784328592,0.297,0.199,1,"Th2","PDE7A"
0.00569475672822118,0.121617407268959,0.483,0.365,1,"Th2","RPA1"
0.00571136766671071,0.118260729893201,0.834,0.765,1,"Th2","EMB"
0.00571832097720271,-0.141652241999676,0.724,0.763,1,"Th2","EMC7"
0.00572369250425818,-0.199670707358761,0.986,0.992,1,"Th2","RAC2"
0.0057281455470071,-0.17272471804162,0.497,0.557,1,"Th2","BAK1"
0.00581290618152183,0.131464737060567,0.4,0.296,1,"Th2","AIG1"
0.00585065116691368,0.123428280297596,0.166,0.094,1,"Th2","RASGRP2"
0.00586297256430933,0.13787355501315,0.897,0.89,1,"Th2","NBEAL1"
0.0059717493844442,-0.172679258141026,0.69,0.757,1,"Th2","TSC22D4"
0.00599224930038703,-0.465525806336596,0.2,0.303,1,"Th2","RGS16"
0.0060379703005819,0.105030630594004,0.497,0.378,1,"Th2","CWC22"
0.00606231302461832,-0.148946886406199,0.51,0.636,1,"Th2","USP47"
0.00614094592626772,-0.13891817626193,0.041,0.12,1,"Th2","HES4"
0.00618227656662631,0.134714410271523,0.766,0.657,1,"Th2","XPO1"
0.00618853114940228,-0.165762198498702,0.91,0.951,1,"Th2","GADD45GIP1"
0.00620268005774417,-0.203824373989262,0.917,0.908,1,"Th2","SERPINB1"
0.0062157624393427,0.18152598121915,0.848,0.764,1,"Th2","NAA38"
0.00622099681376915,-0.20914755687183,0.759,0.811,1,"Th2","CDK2AP2"
0.00628971742652665,0.121022310529963,0.393,0.282,1,"Th2","BRD8"
0.00629342217290787,-0.166803733085297,0.497,0.586,1,"Th2","CYSTM1"
0.00631468027739574,-0.140476056644578,0.462,0.568,1,"Th2","RRAGA"
0.00634220757165624,-0.188047239463876,0.662,0.738,1,"Th2","TMX1"
0.00636584769033615,-0.105664112396749,0.103,0.195,1,"Th2","DLGAP1-AS1"
0.00638708411691247,-0.151417244152879,0.572,0.671,1,"Th2","TMEM70"
0.00640651572771362,-0.131163462618358,0.979,0.977,1,"Th2","RHOA"
0.00644894595407873,0.171424573278054,0.841,0.828,1,"Th2","MRPS15"
0.0065384205016573,0.131062389094608,0.91,0.843,1,"Th2","SMDT1"
0.00654633708053352,-0.262205898473452,0.345,0.451,1,"Th2","ZBTB32"
0.00657839375095369,-0.138209862059137,0.545,0.649,1,"Th2","MFAP1"
0.0065795601173959,-0.161132035986861,0.655,0.711,1,"Th2","SHKBP1"
0.00663261480454519,-0.182552181178941,0.352,0.461,1,"Th2","IFRD1"
0.00665867210266665,0.116617407202556,1,1,1,"Th2","RPL36"
0.00665941290073353,-0.133471518650508,0.4,0.495,1,"Th2","HMGCL"
0.00666588870007826,-0.118005029917876,0.117,0.207,1,"Th2","RIMKLA"
0.00667024547060144,-0.209934700593779,0.269,0.384,1,"Th2","GLIPR1"
0.00667945385302944,-0.236211775845613,0.745,0.789,1,"Th2","VIMP"
0.00668886481327295,-0.126347409565364,0.214,0.315,1,"Th2","EIF2B4"
0.00671150736171897,0.11648877435785,0.586,0.436,1,"Th2","SLC16A1-AS1"
0.00671836070146528,-0.154050366851324,0.621,0.697,1,"Th2","PSMB10"
0.006779266591034,-0.168058645179256,0.786,0.805,1,"Th2","GLRX3"
0.00678649604493241,-0.157787557553469,0.959,0.964,1,"Th2","UBE2L3"
0.00694177586855464,-0.236165010495854,0.848,0.874,1,"Th2","SLC3A2"
0.00695651843657426,-0.114836093577632,0.607,0.687,1,"Th2","MAT2B"
0.00704301835566596,-0.270500937838049,0.703,0.791,1,"Th2","ANXA2"
0.00714583124556238,0.135210297549496,0.628,0.531,1,"Th2","TCERG1"
0.00714848140339364,-0.107204780588362,0.807,0.841,1,"Th2","DPY30"
0.00727151341328683,0.158986201224256,0.441,0.326,1,"Th2","ITGA4"
0.00729031851177329,-0.103400723663465,0.172,0.276,1,"Th2","CRYL1"
0.00729385583261898,-0.122126080270951,0.159,0.261,1,"Th2","PAM"
0.00733398537252272,0.151427962419427,0.697,0.614,1,"Th2","TFAM"
0.00736395823102974,-0.14568143738163,0.497,0.596,1,"Th2","RSU1"
0.00741636749458778,-0.162377824395213,0.421,0.51,1,"Th2","UTP6"
0.00748660760293933,-0.135581145810534,0.324,0.429,1,"Th2","TMEM128"
0.00751487122396564,-0.172228909474837,0.779,0.822,1,"Th2","PFDN4"
0.00752241714333672,-0.157129183494892,0.462,0.577,1,"Th2","ATP6V1H"
0.00754280422400559,-0.229914304307143,0.669,0.73,1,"Th2","NUB1"
0.00754748734175644,-0.309666107595437,0.614,0.684,1,"Th2","SLC2A3"
0.00756234305187337,-0.153792073472564,0.352,0.469,1,"Th2","AKIRIN2"
0.00757169949892357,-0.148248164370984,0.552,0.627,1,"Th2","SNAPIN"
0.00758095625854752,-0.145916400382341,0.903,0.92,1,"Th2","FKBP8"
0.00758250674237649,0.109052145713547,0.372,0.268,1,"Th2","PRKRIR"
0.00760571915761719,-0.180799024920426,0.628,0.711,1,"Th2","TANK"
0.0076576598545893,-0.120357143327593,0.193,0.292,1,"Th2","RNF41"
0.00770209796333177,-0.165441866584779,0.855,0.835,1,"Th2","BSG"
0.00772900215200157,0.14712582725803,0.648,0.54,1,"Th2","LTA4H"
0.00773563611954789,-0.240507992880587,0.524,0.609,1,"Th2","EVI2A"
0.00776644359059159,-0.131193095559854,0.883,0.933,1,"Th2","SNRPB2"
0.00777763788254802,-0.15715921619003,0.497,0.589,1,"Th2","APOL2"
0.00779654460744451,-0.158885335854403,0.669,0.711,1,"Th2","NANS"
0.007803972642988,-0.160637785656818,0.421,0.525,1,"Th2","EDEM1"
0.00780579932151634,-0.220115507978047,0.138,0.23,1,"Th2","TMPRSS6"
0.00781970033316964,-0.454446624760917,0.655,0.688,1,"Th2","GPR171"
0.00782894380915277,-0.124943317901809,0.172,0.271,1,"Th2","RRAS"
0.00785899506291386,0.132924275184497,0.552,0.433,1,"Th2","PRPF8"
0.00785971922065864,-0.165252505213764,0.669,0.691,1,"Th2","MFF"
0.00793638181619619,0.12613156181736,0.441,0.33,1,"Th2","KIF11"
0.00799332574438698,0.120301257813915,0.772,0.65,1,"Th2","MAPKAPK3"
0.00804476124886699,0.164864521918617,0.71,0.623,1,"Th2","SDF2L1"
0.00812319601581004,0.163898168159162,0.49,0.377,1,"Th2","TESC"
0.00812664454868195,-0.136290332047335,0.331,0.429,1,"Th2","NIT1"
0.00816386719237589,-0.139678253350046,0.352,0.442,1,"Th2","MIB2"
0.00817425266794685,-0.182294980368336,0.641,0.694,1,"Th2","RNF167"
0.00818645208397692,0.146886818524279,0.89,0.787,1,"Th2","PHB2"
0.00823455622864817,0.117016813219891,0.455,0.351,1,"Th2","TAOK1"
0.00825558316347137,0.121697673943752,0.49,0.363,1,"Th2","FOXN3"
0.00825752994512072,-0.220850549610374,0.559,0.656,1,"Th2","IL2RB"
0.00825990060642239,0.107969522017196,0.297,0.207,1,"Th2","PET117"
